molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3963605,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,3.0
CHEMBL3929715,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccncc1,43.5
CHEMBL4081419,CCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,22400.0
CHEMBL454662,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)cc2)cc1,530.0
CHEMBL50498,Nc1nccc(-c2c[nH]c3cccc(O)c23)n1,1300.0
CHEMBL4449010,O=C(CCCCCNC(=S)Nc1ccc2c(c1)C(=O)NC2=O)NO,2690.0
CHEMBL3410089,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,17.2
CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,89.0
CHEMBL4645337,CC(C)n1cc(C2=C(c3cccc(NC(=O)CF)c3)C(=O)NC2=O)c2cccnc21,17.0
CHEMBL4638292,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(C(=O)O)CC1,16.0
CHEMBL1085918,CCCC(=O)Nc1n[nH]c2cc(-c3cccnc3)ccc12,10892.0
CHEMBL4647659,CC(C)Oc1ccc(F)c(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC[C@@H](C(=O)O)C3)n2)c1,3.8
CHEMBL1093747,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)c(Br)cc12,5.0
CHEMBL1091082,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(F)cc3)cc12,22.0
CHEMBL1077218,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccoc3)cc12,11.0
CHEMBL1095366,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(O)cc3)cc12,10.0
CHEMBL1095040,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,7.0
CHEMBL1095038,CCCC(=O)Nc1n[nH]c2cc(-c3cc(F)cc(F)c3)ccc12,2894.0
CHEMBL1086174,CCCC(=O)Nc1n[nH]c2cc(-c3ccccc3)ccc12,1281.0
CHEMBL4640019,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cncc(CO)c3)cc12,4.0
CHEMBL4763626,Cl.NCCO/N=C1C(=C2/C(=O)Nc3ccc([N+](=O)[O-])cc32)/Nc2ccc(O)cc2/1,5.46
CHEMBL4747992,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1,3.0
CHEMBL1082237,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,44.0
CHEMBL3736476,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1,360.0
CHEMBL4439321,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,87.0
CHEMBL3632824,NC(=O)c1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,140.0
CHEMBL3894571,COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)cc4F)c3c2s1,143.0
CHEMBL2386747,COC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,221.0
CHEMBL2177161,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,5.0
CHEMBL3734924,COc1ncccc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,360.0
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,32640.0
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,1184.0
CHEMBL7463,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,190.0
CHEMBL3763944,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)ccc1O,900.0
CHEMBL3763264,O=C(/C=C(O)/C=C/c1ccc(OCc2cccc(F)c2)cc1)/C=C/c1ccc(OCc2cccc(F)c2)cc1,16990.0
CHEMBL1682848,COc1ccccc1C1CCCN(c2cc(-c3ccncn3)cc(=O)n2C)C1,84.1
CHEMBL3401125,C[C@@H]1OCCN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@@H]1C,16.0
CHEMBL1765740,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,25118.0
CHEMBL1682853,Cn1c(N2CCCC(c3ccccc3)C2)cc(-c2ccncn2)cc1=O,115.0
CHEMBL1682852,COc1ccccc1[C@@H]1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1,62.8
CHEMBL1682851,COc1ccccc1[C@H]1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1,6.1
CHEMBL1682850,Cn1c(N2CCC(O)(c3ccccc3)CC2)cc(-c2ccncn2)cc1=O,8.5
CHEMBL1682849,COc1ccccc1C1CCN(c2cc(-c3ccncn3)cc(=O)n2C)CC1,51.0
CHEMBL1682847,COc1ccccc1CCN(C)c1cc(-c2ccncn2)cc(=O)n1C,133.0
CHEMBL4440139,O=C1Nc2ccccc2C12CC2c1ccccn1,1231.0
CHEMBL1682846,COc1ccccc1CCCNc1cc(-c2ccncn2)cc(=O)n1C,260.0
CHEMBL1682845,COc1ccccc1CNc1cc(-c2ccncn2)cc(=O)n1C,252.0
CHEMBL1682844,COc1ccc(CCNc2cc(-c3ccncn3)cc(=O)n2C)cc1,731.0
CHEMBL1682843,COc1cccc(CCNc2cc(-c3ccncn3)cc(=O)n2C)c1,401.0
CHEMBL1682842,COc1ccccc1CCNc1cc(-c2ccncn2)cc(=O)n1C,17.4
CHEMBL1682841,Cn1c(NCCc2ccccc2)cc(-c2ccncn2)cc1=O,592.0
CHEMBL1682840,Cn1c(N2CCOCC2)cc(-c2ccncn2)cc1=O,233.0
CHEMBL1682839,Cn1c(N2CCCCC2)cc(-c2ccncn2)cc1=O,62.0
CHEMBL1682838,CCN(CC)c1cc(-c2ccncn2)cc(=O)n1C,50.1
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,17950.0
CHEMBL1682837,Cn1c(-c2ccccc2)cc(-c2ccncn2)cc1=O,894.0
CHEMBL501724,Cc1cc(-c2cc(-c3ccccc3)[nH]c(=O)n2)ccc1O,17.2
CHEMBL4514599,COC(=O)Nc1ccc2c(c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N2,347.9
CHEMBL471474,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,11300.0
CHEMBL3736196,COc1ccc(CCN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cc1,560.0
CHEMBL102953,O=C(CBr)c1ccccc1,5000.0
CHEMBL77217,CC(C)c1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,750.0
CHEMBL143090,O=C(CCl)c1ccc(Cl)cc1,2500.0
CHEMBL142415,Cc1ccc(C(=O)CCl)s1,100000.0
CHEMBL335357,O=C(CCl)c1cc(Br)cs1,3000.0
CHEMBL142824,Cc1ccc(C(=O)CBr)cc1,2500.0
CHEMBL142711,O=C(CCl)c1cc(Br)c(Br)s1,1000.0
CHEMBL142327,Cc1ccsc1C(=O)CCl,75000.0
CHEMBL141190,O=C(CCl)c1csc(C(=O)CCl)c1,1500.0
CHEMBL413032,O=C(CBr)c1ccc(-c2ccccc2)cc1,2500.0
CHEMBL331000,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccc(O)cc2N1,18.0
CHEMBL356459,O=C(CCl)c1cc(Cl)sc1Cl,5000.0
CHEMBL341655,CC(=O)c1csc(C(=O)CCl)c1,8000.0
CHEMBL140061,O=C(CBr)c1ccc(Cl)cc1,1000.0
CHEMBL343821,O=C(CCl)c1cscc1Cl,25000.0
CHEMBL319373,COc1cc2c(cc1OC)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,100.0
CHEMBL98153,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,24.0
CHEMBL40439,c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,6700.0
CHEMBL328194,COc1cc2c(cc1OC)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,75.0
CHEMBL99037,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,80.0
CHEMBL95477,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccc(O)c2N1,4300.0
CHEMBL105712,O=C(CCl)c1ccccc1,50000.0
CHEMBL340935,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2cccnc21,17.0
CHEMBL143525,CC(=O)c1ccc(C(=O)CCl)s1,50000.0
CHEMBL341572,O=C(CCl)c1c(Br)sc(Br)c1Br,1000.0
CHEMBL306865,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,16.0
CHEMBL24773,CCCCn1c(=O)sn(CC)c1=O,70000.0
CHEMBL323657,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,120.0
CHEMBL325654,COc1cc2c(cc1OC)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,18.0
CHEMBL316512,O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ccccc2N1,5000.0
CHEMBL329505,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1,30.0
CHEMBL330398,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,16000.0
CHEMBL26101,CCn1sc(=O)n(CC)c1=S,20000.0
CHEMBL26218,CCn1c(=O)sn(C)c1=O,5000.0
CHEMBL77002,COc1cc(OC)cc(-c2cc3[nH]ccnc-3n2)c1,60000.0
CHEMBL26274,Cn1sc(=O)n(-c2cccc3ccccc23)c1=O,3000.0
CHEMBL334084,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(F)(F)F)cc12,240.0
CHEMBL25829,CCn1sc(=O)n(CC)c1=O,25000.0
CHEMBL143273,O=C(CCl)c1c(Br)sc(Cl)c1Cl,2000.0
CHEMBL26241,CCn1sc(=O)n(Cc2ccccc2)c1=O,7000.0
CHEMBL105477,CN1CCOCCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,6.0
CHEMBL318471,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,200.0
CHEMBL344719,Cc1cc(C(=O)CCl)c(C)s1,100000.0
CHEMBL142826,O=C(CBr)c1ccc(Br)cc1,500.0
CHEMBL143743,Cc1sc(C(=O)CCl)cc1C(=O)CCl,5000.0
CHEMBL140045,O=C(CCl)c1ccc(Cl)s1,10000.0
CHEMBL106072,O=C(CBr)c1ccc([N+](=O)[O-])cc1,2000.0
CHEMBL423377,Cc1csc(C(=O)CCl)c1,100000.0
CHEMBL103009,COc1ccc(C(=O)CBr)cc1,1000.0
CHEMBL340259,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,220.0
CHEMBL99423,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccccc12,140000.0
CHEMBL325353,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1CN1CCCCC1,100.0
CHEMBL337642,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCn1cc2c2cccnc21,48.0
CHEMBL326971,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1Cl,10.0
CHEMBL50226,Nc1nccc(-c2cc3ccccc3[nH]2)n1,420000.0
CHEMBL317964,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,130.0
CHEMBL316485,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,2100.0
CHEMBL318208,Cn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,400.0
CHEMBL325817,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1C(F)(F)F,14.0
CHEMBL326688,CN(C)CCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2cccnc21,140.0
CHEMBL4778541,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1.Cl.Cl,832.0
CHEMBL111298,COc1ccccc1C1=C(c2cn(CCCO)c3ncccc23)C(=O)NC1=O,4.0
CHEMBL4278287,COc1ccc2nc3c(c(NCCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,65.0
CHEMBL5419828,O=C1NC(Nc2ccc(N3CCOCC3)cc2)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL4225923,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,1000.0
CHEMBL5414801,CN1CCN(c2ccc(NC3=N/C(=C\c4ccc5c(c4)OCCO5)C(=O)N3)cc2)CC1,120.0
CHEMBL5179655,CN1CCN(c2ccc(NC3=N/C(=C\c4ccc5c(c4)OCO5)C(=O)N3)cc2)CC1,1200.0
CHEMBL5397343,CN1CCN(c2ccc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)cc2)CC1,999.0
CHEMBL5394513,Cn1ncc2cccc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)c21,3683.0
CHEMBL5433644,CC(=O)N1CCc2ccc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)cc21,1831.0
CHEMBL5409218,O=C1NC(Nc2ccc3c(c2)CCC3)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5409693,O=C1NC(Nc2cccc(OC(F)F)c2)=N/C1=C\c1ccc2ncsc2c1,3681.0
CHEMBL5437446,O=C1NC(Nc2cccc(C(F)(F)F)c2)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5434778,Cc1ccc(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)cc1F,10000.0
CHEMBL4472277,O=C(CNC(=O)c1cnc2[nH]cc(-c3ccncc3)c2c1)NCCc1c[nH]c2ccccc12,994.0
CHEMBL5424064,O=C1NC(Nc2ccc(F)cc2)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5423211,CCCCCCc1ccc(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)cc1,10000.0
CHEMBL5418020,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2ncsc2c1,2225.0
CHEMBL5432464,CC(C)(C)OC(=O)N1CCC(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,5272.0
CHEMBL4227082,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,500.0
CHEMBL5439972,CN1CCC(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,10000.0
CHEMBL4228240,CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,500.0
CHEMBL4291453,CCOC(=O)c1cccc(NC(=O)Nc2nc3c(s2)CC(NC(=O)Nc2cccc(C(=O)OCC)c2)CC3)c1,2500.0
CHEMBL4279366,O=C(Nc1cccc(C(=O)O)c1)Nc1nc2c(s1)CC(NC(=O)Nc1cccc(C(=O)O)c1)CC2,6000.0
CHEMBL5416942,COc1ccc(/C=C2\N=C(Nc3ccc(N4CCN(C)CC4)cc3)NC2=O)cc1O,200.0
CHEMBL5427325,O=C1NC(Nc2cccnc2)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL4285581,COc1ccc2nc3c(c(NCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,83.0
CHEMBL4293305,O=C(O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,270.0
CHEMBL4293418,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,98.0
CHEMBL4282154,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,63.0
CHEMBL4288015,Cc1ccc2c(c1)CC[C@H]1[C@@](C)(CO)CCC[C@]21C,178000.0
CHEMBL4290039,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,18.0
CHEMBL4278686,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,66.0
CHEMBL4286601,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,68.0
CHEMBL4278164,COC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,99.0
CHEMBL4251324,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,3300.0
CHEMBL4288850,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,34.0
CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,2500.0
CHEMBL5417527,O=C1NC(Nc2ccccn2)=N/C1=C\c1ccc2ncsc2c1,1660.0
CHEMBL4285481,CCOC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,180.0
CHEMBL4802108,CCCn1cnc(C2C=C(C3=C(c4noc5ccccc45)C(=O)NC3=O)c3ccccc32)c1,0.73
CHEMBL4276946,CC(=O)n1nc(C)c(-c2ccc(Cl)c(Cl)c2)c1N,100000.0
CHEMBL4228654,CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4)n3)c2c1,260.0
CHEMBL4286639,CCOC(=O)c1cccc(NC(=O)Nc2nc3c(s2)CC(N2C(=O)c4ccccc4C2=O)CC3)c1,5300.0
CHEMBL4289709,CCCN(C(=O)Nc1cccc(C(=O)OCC)c1)C1CCc2nc(NCc3ccc(C(=O)OC)cc3)sc2C1,13600.0
CHEMBL4277917,CCOC(O)(Nc1cccc(C(=O)O)c1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,670.0
CHEMBL4288568,CCOC(O)(Nc1ccc(C(=O)O)cc1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,4600.0
CHEMBL4283652,CCCN(C(=O)Nc1cccc(C(=O)O)c1)C1CCc2nc(NC(=O)Nc3cccc(C(=O)O)c3)sc2C1,1500.0
CHEMBL4442468,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@@H]3C[C@H]3c3ccccc3)c2)[nH]1,808.0
CHEMBL4284111,CS(=O)(=O)c1cccc(N2C(=O)CC(c3ccc(C(=O)NCc4cccc(Cl)c4)cc3)Sc3ccccc32)c1,18000.0
CHEMBL4279439,CCCN(C(=O)Nc1cccc(C(=O)O)c1)C1CCc2nc(NCc3ccc(C(=O)O)cc3)sc2C1,11400.0
CHEMBL4287074,CC(C)(C)NC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,48000.0
CHEMBL4290490,COC(=O)c1ccccc1C1CC(=O)N(Cc2ccccc2[N+](=O)[O-])c2ccccc2S1,80000.0
CHEMBL4285999,COC(=O)c1cccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)c1,66000.0
CHEMBL4293899,COC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,35000.0
CHEMBL4289419,N#Cc1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,45000.0
CHEMBL4278749,Cc1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,20000.0
CHEMBL4277269,O=C1CC(c2ccc(-c3ccccc3)cc2)Sc2ccccc2N1Cc1ccccc1[N+](=O)[O-],51000.0
CHEMBL4277682,O=C1CC(c2ccc(C(=O)NCc3cccc(Cl)c3)cc2)Sc2ccccc2N1,25000.0
CHEMBL4561980,Cc1nc(-c2ccccc2O)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,11.0
CHEMBL4514346,Cc1nc(-c2cccc(O)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,43.0
CHEMBL4453072,Cc1nc(-c2ccc(O)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,893.0
CHEMBL4576003,Cc1nc(-c2cccs2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,69.0
CHEMBL4460515,Cc1nc(-c2ccco2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,99.0
CHEMBL4586627,COc1ccccc1-c1nc(C)[nH]c1-c1ccnc(NC(=O)C2CC2)c1,10000.0
CHEMBL4564126,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,5000.0
CHEMBL4456865,Cc1nc(-c2cncnc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,10000.0
CHEMBL4435496,Cc1nc(-c2ccc3ccccc3c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,10000.0
CHEMBL4474740,Cc1nc(-c2ccc(F)c(F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,59.0
CHEMBL4584996,Cc1nc(C2CC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,3090.0
CHEMBL4444424,Cc1nc(C2CCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,4110.0
CHEMBL4575638,Cc1nc(C2CCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,5460.0
CHEMBL4475448,Cc1nc(C2CCCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,4640.0
CHEMBL4282621,CCCCNC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,22000.0
CHEMBL4279152,CCN(CC)C(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,90000.0
CHEMBL4283719,O=C(NC1CC1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,100000.0
CHEMBL5426588,CN1CCC2(CC1)CC(NC1=N/C(=C\c3ccc4ncsc4c3)C(=O)N1)C2,10000.0
CHEMBL4203890,CC(=O)Oc1[nH]c2ccccc2c1-c1cccc2ccccc12,10000.0
CHEMBL4294709,NC(=O)c1ccccc1CN1C(=O)CC(c2ccc(C(=O)NCc3ccccc3)cc2)Sc2ccccc21,100000.0
CHEMBL4287484,O=C(NCc1ccco1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,27000.0
CHEMBL4279567,CS(=O)(=O)Nc1ccccc1CN1C(=O)CC(c2ccc(C(=O)NCc3cccc(Cl)c3)cc2)Sc2ccccc21,17000.0
CHEMBL4290903,COc1ccc(CNC(=O)c2ccc(C3CC(=O)N(Cc4ccccc4[N+](=O)[O-])c4ccccc4S3)cc2)cc1,27000.0
CHEMBL4283032,Cc1ccc(CNC(=O)c2ccc(C3CC(=O)N(Cc4ccccc4[N+](=O)[O-])c4ccccc4S3)cc2)cc1,18000.0
CHEMBL4294290,O=C(NCc1ccc(Br)cc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,25000.0
CHEMBL4286404,O=C(NCc1ccc(Cl)cc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,33000.0
CHEMBL4279766,O=C(NCc1cccc(Cl)c1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,35000.0
CHEMBL4290418,O=C(NCc1ccc(F)cc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,18000.0
CHEMBL4293500,O=C(NCc1cccc(F)c1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,19000.0
CHEMBL4287006,O=C(NCc1ccccc1F)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,20000.0
CHEMBL4459306,O=C(CNC(=O)c1ccc2noc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,50000.0
CHEMBL4287420,O=C(NCCc1ccccc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,21000.0
CHEMBL4281295,O=C(NCc1ccccc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,28000.0
CHEMBL4289675,O=C(Nc1ccccn1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,35000.0
CHEMBL4280203,O=C(NCc1ccccn1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,75000.0
CHEMBL4284711,CN1CCN(NC(=O)c2ccc(C3CC(=O)N(Cc4ccccc4[N+](=O)[O-])c4ccccc4S3)cc2)CC1,100000.0
CHEMBL4277428,O=C(NN1CCCCC1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,49000.0
CHEMBL4294291,O=C(NC1CCCCC1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,32000.0
CHEMBL4207131,CCN(CC)C(=O)Oc1[nH]c2ccccc2c1-c1cccc2ccccc12,50000.0
CHEMBL4209197,CCN1C(=O)C(c2ccccc2)Oc2cc3c(cc21)OCO3,50000.0
CHEMBL4215567,CC(=O)Oc1[nH]c2ccccc2c1-c1ccc(C)cc1,50000.0
CHEMBL1303022,O=C1NC(=O)/C(=C/c2ccccn2)S1,10000.0
CHEMBL4159585,CN(C)c1ccc(/C=C/C=C2\SC(=O)NC2=O)cc1,10000.0
CHEMBL4167499,O=C1NC(=O)/C(=C/C=C/c2ccccc2)S1,10000.0
CHEMBL4162943,O=C1NC(=O)/C(=C/c2c3ccccc3cc3ccccc23)S1,10000.0
CHEMBL457715,O=C1NC(=O)/C(=C/c2ccc3ccccc3c2)S1,10000.0
CHEMBL4166399,O=C1NC(=O)/C(=C/c2cc3ccccc3s2)S1,7470.0
CHEMBL1957780,O=C1NC(=O)/C(=C/c2cccs2)S1,7990.0
CHEMBL4162792,O=C1NC(=O)/C(=C/c2cc3ccccc3o2)S1,10000.0
CHEMBL1957783,O=C1NC(=O)/C(=C/c2ccco2)S1,10000.0
CHEMBL3911800,O=C1NC(=O)/C(=C/c2ccncc2)S1,1420.0
CHEMBL2016642,O=C1NC(=O)/C(=C/c2cccnc2)S1,8750.0
CHEMBL493847,CN(C)c1ccc(/C=C2\SC(=O)NC2=O)cc1,10000.0
